speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index,stability_label
250.2,13.33,0,1705.32,163.65,100.0,stable
289.63,32.67,0,5350.83,313.78,57.46,moderate
207.51,29.6,1,2512.59,113.54,100.0,stable
293.42,33.67,0,5638.96,328.48,43.05,moderate
204.81,18.73,0,1591.69,119.57,100.0,stable
144.9,13.0,1,558.02,40.98,100.0,stable
254.22,11.01,0,1458.01,163.85,100.0,stable
135.03,24.05,1,878.0,43.05,100.0,stable
292.16,10.96,1,1916.9,162.21,100.0,stable
102.72,22.96,1,486.22,24.39,100.0,stable
202.82,20.04,1,1665.46,90.03,100.0,stable
343.95,23.75,1,5629.0,277.67,43.55,moderate
344.09,30.67,0,7136.3,425.4,0.0,severe
294.79,28.36,0,4877.2,298.02,81.14,mild
133.27,15.12,0,547.34,47.68,100.0,stable
281.38,15.66,0,2525.67,214.37,100.0,stable
231.08,16.0,0,1739.49,145.37,100.0,stable
116.69,9.38,0,262.3,33.89,100.0,stable
328.69,15.29,0,3365.8,290.8,100.0,stable
106.55,26.81,0,605.06,37.74,100.0,stable
325.72,29.31,0,6135.55,370.83,18.22,severe
204.67,17.79,0,1512.53,117.48,100.0,stable
149.52,27.91,0,1236.39,75.98,100.0,stable
352.05,30.96,0,7532.48,447.86,0.0,severe
180.45,12.35,1,822.88,62.99,100.0,stable
272.3,7.86,1,1197.92,136.33,100.0,stable
338.71,27.8,0,6321.79,389.04,8.91,severe
230.11,18.29,0,1963.61,149.77,100.0,stable
323.15,24.19,1,5055.16,247.21,72.24,mild
360.08,18.54,1,4870.69,276.25,81.47,mild
205.87,7.82,0,681.02,103.86,100.0,stable
211.64,7.78,0,716.48,109.72,100.0,stable
343.51,23.57,0,5574.17,367.98,46.29,moderate
349.12,33.9,1,8031.67,350.4,0.0,severe
210.28,16.24,0,1461.3,120.84,100.0,stable
355.15,24.17,0,6100.76,397.95,19.96,severe
136.65,32.9,1,1198.43,52.62,100.0,stable
316.12,6.63,0,1362.58,242.43,100.0,stable
139.43,15.3,0,605.98,52.33,100.0,stable
341.48,12.34,0,2944.04,300.71,100.0,stable
148.38,16.91,0,756.86,60.84,100.0,stable
114.46,24.38,1,638.91,31.13,100.0,stable
310.21,11.5,1,2266.49,184.1,100.0,stable
316.23,33.01,0,6436.94,376.58,3.15,severe
116.38,29.32,0,783.6,47.35,100.0,stable
342.73,7.63,0,1843.25,287.37,100.0,stable
111.52,10.07,0,256.87,31.18,100.0,stable
299.45,20.66,0,3738.17,264.66,100.0,stable
261.55,34.77,0,4608.79,266.77,94.56,mild
278.23,18.74,0,2939.01,220.7,100.0,stable
273.78,12.84,0,1968.34,194.62,100.0,stable
136.25,23.77,1,884.06,43.59,100.0,stable
110.79,31.3,0,753.34,44.66,100.0,stable
248.13,19.61,0,2441.62,178.27,100.0,stable
336.29,16.28,0,3744.97,309.22,100.0,stable
328.01,5.33,1,1180.13,193.97,100.0,stable
267.87,16.14,1,2356.71,146.82,100.0,stable
294.14,17.93,0,3147.81,243.22,100.0,stable
210.06,24.38,1,2151.86,104.85,100.0,stable
124.21,21.58,0,670.63,46.33,100.0,stable
209.55,20.21,0,1792.34,128.53,100.0,stable
117.98,18.28,0,515.75,39.36,100.0,stable
100.04,33.15,1,646.57,28.34,100.0,stable
116.91,12.8,0,357.85,35.47,100.0,stable
185.64,15.62,0,1095.99,93.23,100.0,stable
304.94,15.15,0,2871.62,249.76,100.0,stable
281.41,9.95,0,1616.15,198.3,100.0,stable
319.6,7.66,1,1608.81,187.47,100.0,stable
340.42,6.38,0,1522.57,280.61,100.0,stable
311.48,12.28,0,2437.84,250.0,100.0,stable
282.38,10.07,0,1647.95,199.96,100.0,stable
242.24,26.61,1,3105.84,145.74,100.0,stable
339.09,11.81,1,2779.9,220.84,100.0,stable
181.03,22.18,0,1461.8,99.52,100.0,stable
183.42,13.54,0,930.89,88.22,100.0,stable
167.53,10.8,1,621.12,53.23,100.0,stable
261.05,11.72,1,1635.47,130.74,100.0,stable
228.87,34.64,0,3518.27,203.78,100.0,stable
260.16,25.33,0,3420.79,218.47,100.0,stable
314.66,29.38,0,5739.22,346.59,38.04,moderate
163.24,29.05,1,1528.8,69.5,100.0,stable
227.81,15.44,0,1632.98,140.04,100.0,stable
363.19,17.45,0,4673.9,367.77,91.31,mild
164.69,25.63,0,1386.33,88.08,100.0,stable
344.93,26.56,0,6284.97,393.54,10.75,severe
142.68,34.79,0,1372.32,79.43,100.0,stable
101.83,7.73,0,164.76,25.39,100.0,stable
341.92,28.14,0,6514.22,399.14,0.0,severe
106.7,12.23,0,285.04,29.32,100.0,stable
221.41,15.53,0,1550.72,132.45,100.0,stable
216.85,10.35,0,997.89,118.28,100.0,stable
252.55,6.82,1,894.67,116.23,100.0,stable
221.91,25.55,0,2509.66,159.67,100.0,stable
126.24,27.28,0,863.01,53.48,100.0,stable
346.38,11.22,0,2757.2,304.97,100.0,stable
119.18,31.28,0,871.26,51.66,100.0,stable
187.19,25.12,0,1757.19,112.63,100.0,stable
344.13,17.75,0,4266.15,331.87,100.0,stable
280.46,11.87,1,1911.43,151.2,100.0,stable
184.79,31.39,0,2101.38,124.47,100.0,stable
125.36,24.36,1,766.01,37.33,100.0,stable
272.97,21.97,0,3293.58,225.36,100.0,stable
141.5,29.42,0,1162.21,70.15,100.0,stable
345.31,19.93,1,4802.52,260.44,84.87,mild
249.9,8.37,0,1074.5,153.83,100.0,stable
218.94,21.64,0,2088.77,144.09,100.0,stable
195.88,23.33,0,1795.27,119.1,100.0,stable
208.92,25.05,0,2183.94,140.14,100.0,stable
175.52,23.13,0,1429.94,95.27,100.0,stable
249.43,32.91,0,3993.97,233.82,100.0,stable
295.51,28.9,0,4986.85,302.77,75.66,mild
259.42,9.41,1,1299.65,125.64,100.0,stable
281.99,14.81,0,2402.31,212.48,100.0,stable
233.24,16.19,0,1791.72,148.53,100.0,stable
221.26,6.99,1,703.61,89.33,100.0,stable
208.09,28.23,0,2419.8,148.1,100.0,stable
216.1,29.01,1,2676.0,121.7,100.0,stable
199.04,34.01,0,2618.31,152.2,100.0,stable
150.56,34.85,0,1530.33,88.54,100.0,stable
101.39,12.5,0,262.91,26.57,100.0,stable
277.02,19.79,0,3069.51,222.91,100.0,stable
143.76,20.74,0,864.67,61.09,100.0,stable
333.63,25.37,0,5635.68,359.63,43.22,moderate
204.35,26.18,0,2176.58,137.08,100.0,stable
210.97,14.12,0,1282.74,117.69,100.0,stable
157.29,26.18,0,1289.45,81.21,100.0,stable
336.06,30.52,1,6776.33,303.39,0.0,severe
248.8,13.95,1,1762.73,122.45,100.0,stable
120.64,31.04,1,886.7,39.51,100.0,stable
170.31,26.87,0,1548.69,96.53,100.0,stable
234.76,12.32,0,1389.11,142.08,100.0,stable
295.87,18.34,0,3254.61,247.82,100.0,stable
220.69,8.26,1,826.39,89.88,100.0,stable
171.68,34.54,0,1974.62,114.43,100.0,stable
147.51,16.61,1,734.81,44.86,100.0,stable
252.47,23.05,0,2948.3,196.79,100.0,stable
193.54,11.31,0,868.2,95.32,100.0,stable
147.7,31.76,1,1356.54,60.08,100.0,stable
355.4,12.82,1,3311.74,245.9,100.0,stable
140.21,11.78,1,474.12,37.74,100.0,stable
116.92,14.02,1,391.19,27.07,100.0,stable
145.65,19.07,0,818.87,60.83,100.0,stable
295.84,13.27,0,2373.33,228.6,100.0,stable
353.8,19.89,0,5031.94,364.28,73.4,mild
292.82,5.73,0,1011.2,206.65,100.0,stable
316.86,20.79,1,4210.51,222.77,100.0,stable
246.59,7.12,0,890.79,148.11,100.0,stable
152.93,20.41,1,963.63,51.53,100.0,stable
211.45,6.07,0,558.48,108.02,100.0,stable
199.42,30.55,1,2388.34,106.9,100.0,stable
129.56,32.52,0,1066.14,62.59,100.0,stable
181.23,19.91,0,1321.47,95.61,100.0,stable
104.3,25.14,0,546.09,34.99,100.0,stable
200.55,27.66,0,2206.32,136.02,100.0,stable
283.79,19.44,0,3166.76,232.47,100.0,stable
353.32,18.61,0,4707.19,355.08,89.64,mild
157.04,7.89,0,400.18,60.47,100.0,stable
208.17,6.04,0,538.58,104.67,100.0,stable
254.7,10.0,0,1330.32,162.53,100.0,stable
219.95,30.98,0,2942.33,174.9,100.0,stable
203.61,14.11,0,1193.96,109.61,100.0,stable
132.6,26.78,0,935.95,58.41,100.0,stable
266.73,29.65,0,4159.0,250.43,100.0,stable
166.17,22.98,0,1273.49,85.13,100.0,stable
120.02,13.24,0,389.73,37.61,100.0,stable
325.52,18.26,0,3922.89,299.56,100.0,stable
288.59,34.72,1,5604.77,243.38,44.76,moderate
188.43,14.58,1,1056.0,70.9,100.0,stable
126.76,8.28,0,273.25,39.54,100.0,stable
192.07,13.66,0,1029.47,96.9,100.0,stable
362.99,24.96,0,6569.87,422.26,0.0,severe
298.64,10.72,0,1960.15,225.33,100.0,stable
166.45,31.72,0,1721.28,101.67,100.0,stable
223.83,6.73,1,693.47,91.23,100.0,stable
202.27,18.06,0,1498.95,115.27,100.0,stable
126.74,33.79,0,1055.47,61.44,100.0,stable
136.2,24.4,0,905.52,58.8,100.0,stable
202.63,15.27,0,1277.61,110.48,100.0,stable
284.29,11.89,0,1967.95,207.2,100.0,stable
180.48,16.33,1,1082.13,66.86,100.0,stable
213.77,25.22,0,2300.25,147.18,100.0,stable
217.4,21.33,1,2031.4,105.93,100.0,stable
104.97,19.78,0,440.49,32.0,100.0,stable
349.81,32.44,0,7754.68,455.53,0.0,severe
128.58,11.68,1,395.51,31.7,100.0,stable
104.75,31.12,1,670.06,29.84,100.0,stable
112.17,9.44,0,243.69,31.33,100.0,stable
357.29,10.61,0,2776.26,322.09,100.0,stable
119.28,25.56,0,725.41,46.14,100.0,stable
156.47,15.0,0,748.57,65.6,100.0,stable
302.4,20.46,1,3777.28,201.68,100.0,stable
291.85,5.92,0,1037.62,205.55,100.0,stable
273.73,14.4,0,2202.28,198.97,100.0,stable
314.3,16.26,1,3269.01,202.55,100.0,stable
181.68,24.71,0,1630.01,105.25,100.0,stable
284.1,7.66,1,1271.42,148.13,100.0,stable
125.67,6.77,0,219.88,38.36,100.0,stable
128.55,22.59,0,749.99,50.57,100.0,stable
132.85,14.32,0,515.77,46.81,100.0,stable
298.04,17.63,0,3179.2,248.43,100.0,stable
324.34,23.91,0,5038.15,330.27,73.09,mild
104.68,30.58,1,658.66,29.47,100.0,stable
234.29,13.64,1,1529.56,108.11,100.0,stable
305.62,10.61,0,2032.76,235.69,100.0,stable
343.07,9.1,0,2199.55,292.04,100.0,stable
295.95,5.6,0,1009.19,210.91,100.0,stable
346.45,12.54,1,3078.19,232.77,100.0,stable
240.12,23.3,0,2695.13,178.9,100.0,stable
270.44,29.61,0,4269.5,257.21,100.0,stable
209.33,33.2,0,2834.58,165.62,100.0,stable
122.23,33.53,1,975.01,42.63,100.0,stable
183.92,14.69,0,1013.75,90.22,100.0,stable
171.34,31.23,1,1798.48,80.0,100.0,stable
204.93,18.42,1,1568.17,89.3,100.0,stable
122.37,10.08,1,309.59,28.17,100.0,stable
118.25,33.27,0,906.27,52.93,100.0,stable
124.38,7.23,0,230.09,37.71,100.0,stable
199.27,27.45,0,2162.54,133.7,100.0,stable
350.47,28.63,0,6953.71,423.53,0.0,severe
257.77,21.52,1,2879.56,149.45,100.0,stable
274.86,16.95,0,2602.56,208.87,100.0,stable
120.76,14.61,0,434.68,38.84,100.0,stable
340.53,13.94,0,3300.51,305.82,100.0,stable
321.41,31.08,0,6300.81,374.22,9.96,severe
178.26,32.71,0,2028.97,118.95,100.0,stable
133.92,8.56,0,315.59,44.26,100.0,stable
252.19,17.43,1,2251.28,132.95,100.0,stable
355.25,12.82,1,3309.42,245.71,100.0,stable
220.31,25.29,0,2449.79,156.55,100.0,stable
177.52,12.47,0,803.92,81.41,100.0,stable
256.83,17.42,0,2333.85,183.83,100.0,stable
115.06,24.78,0,655.49,42.27,100.0,stable
249.18,18.31,0,2304.15,175.67,100.0,stable
302.95,20.83,0,3855.45,271.71,100.0,stable
300.74,22.85,0,4149.62,278.18,100.0,stable
188.31,31.82,0,2209.36,130.4,100.0,stable
108.57,28.34,0,661.14,40.41,100.0,stable
212.99,12.82,0,1189.0,117.75,100.0,stable
314.06,30.17,0,5856.45,350.8,32.18,moderate
155.52,17.79,0,872.99,67.82,100.0,stable
259.36,32.01,0,4212.88,248.28,100.0,stable
116.03,5.86,0,162.38,32.48,100.0,stable
159.83,18.7,0,967.75,72.78,100.0,stable
305.57,23.48,1,4395.65,218.03,100.0,stable
262.1,26.54,1,3626.62,170.36,100.0,stable
236.68,22.26,0,2506.95,170.35,100.0,stable
236.85,7.79,0,897.93,137.43,100.0,stable
159.17,28.34,0,1421.16,86.86,100.0,stable
189.57,15.96,0,1167.42,97.76,100.0,stable
148.17,15.82,1,707.12,44.69,100.0,stable
103.34,20.33,0,438.4,31.33,100.0,stable
329.13,11.95,0,2650.29,277.94,100.0,stable
207.91,34.29,0,2877.65,167.0,100.0,stable
132.79,33.54,1,1151.09,50.33,100.0,stable
117.61,5.61,1,159.73,24.98,100.0,stable
125.94,8.68,0,282.71,39.19,100.0,stable
351.58,24.39,0,6031.25,391.72,23.44,severe
204.52,26.16,1,2178.62,102.94,100.0,stable
204.54,19.1,0,1617.8,120.04,100.0,stable
144.2,26.1,0,1080.82,68.16,100.0,stable
238.86,33.74,0,3744.42,218.02,100.0,stable
180.04,25.46,1,1646.31,78.68,100.0,stable
193.76,27.93,0,2077.54,127.64,100.0,stable
332.72,34.79,0,7463.62,431.95,0.0,severe
103.83,12.29,1,271.1,20.84,100.0,stable
115.49,12.25,0,334.28,34.35,100.0,stable
274.55,23.7,0,3579.28,235.66,100.0,stable
182.42,11.51,1,784.82,63.67,100.0,stable
286.6,33.1,1,5300.29,232.42,59.99,moderate
325.21,19.25,1,4120.83,228.21,100.0,stable
136.97,33.14,0,1211.78,70.83,100.0,stable
147.13,22.83,1,992.28,49.91,100.0,stable
247.47,5.48,0,690.68,147.36,100.0,stable
296.63,28.93,0,5029.25,305.24,73.54,mild
138.4,16.97,0,660.39,52.97,100.0,stable
150.09,15.94,1,730.73,45.94,100.0,stable
360.04,24.44,0,6337.18,411.21,8.14,severe
279.3,29.44,1,4530.3,205.06,98.49,stable
276.12,31.39,0,4691.75,277.91,90.41,mild
323.04,34.19,0,6928.55,402.33,0.0,severe
148.56,32.99,0,1419.73,83.07,100.0,stable
222.14,20.22,1,2015.51,108.36,100.0,stable
104.69,9.43,0,212.12,27.29,100.0,stable
218.11,19.16,0,1844.72,136.64,100.0,stable
296.68,31.2,1,5387.74,239.73,55.61,moderate
230.23,31.65,0,3285.91,194.22,100.0,stable
309.7,15.73,1,3071.54,194.96,100.0,stable
311.81,17.69,1,3490.87,204.13,100.0,stable
145.38,18.03,0,773.09,59.52,100.0,stable
194.03,5.6,0,433.85,90.66,100.0,stable
110.97,7.2,1,182.38,22.51,100.0,stable
157.98,30.9,1,1514.07,67.55,100.0,stable
345.72,34.77,0,8052.96,466.13,0.0,severe
346.46,32.07,0,7528.94,443.52,0.0,severe
175.21,33.35,0,1994.02,116.39,100.0,stable
206.02,26.27,1,2219.28,104.69,100.0,stable
253.21,8.81,1,1160.74,118.97,100.0,stable
294.33,19.41,0,3401.11,249.91,100.0,stable
256.02,6.99,0,943.08,159.48,100.0,stable
341.43,13.61,0,3240.58,305.97,100.0,stable
148.85,30.24,0,1318.36,78.91,100.0,stable
173.88,7.97,0,495.47,74.2,100.0,stable
318.64,23.2,1,4725.81,235.8,88.71,mild
313.64,32.44,1,6233.67,274.64,13.32,severe
194.06,12.93,1,995.54,73.42,100.0,stable
290.86,12.5,0,2163.16,218.63,100.0,stable
353.89,29.4,0,7264.36,438.59,0.0,severe
278.64,9.47,0,1509.55,193.4,100.0,stable
137.16,30.6,1,1131.32,50.62,100.0,stable
148.6,7.25,0,329.22,53.85,100.0,stable
288.33,5.11,0,874.07,199.56,100.0,stable
132.34,17.07,0,607.56,48.52,100.0,stable
115.67,7.9,0,217.3,32.81,100.0,stable
234.81,24.95,0,2747.72,176.64,100.0,stable
120.46,8.88,1,264.78,26.95,100.0,stable
181.36,33.0,0,2116.51,123.83,100.0,stable
338.35,13.57,1,3174.63,225.25,100.0,stable
103.25,7.88,1,172.69,19.6,100.0,stable
239.85,28.92,0,3287.25,199.53,100.0,stable
339.37,12.82,0,3020.17,298.97,100.0,stable
272.75,13.53,0,2056.77,195.04,100.0,stable
208.83,34.2,0,2896.29,168.17,100.0,stable
339.26,32.25,0,7256.32,426.86,0.0,severe
174.81,27.37,0,1659.9,102.74,100.0,stable
270.24,15.05,1,2240.97,146.89,100.0,stable
120.14,17.19,1,504.06,30.05,100.0,stable
112.01,14.16,0,362.49,33.19,100.0,stable
151.67,30.29,0,1370.81,82.01,100.0,stable
293.69,20.54,0,3576.11,254.01,100.0,stable
330.36,26.24,0,5700.64,358.7,39.97,moderate
115.76,32.21,0,843.97,49.66,100.0,stable
279.4,9.91,1,1587.58,146.55,100.0,stable
296.15,10.77,0,1936.13,221.72,100.0,stable
249.8,26.39,0,3276.72,205.71,100.0,stable
155.96,5.82,0,291.53,58.66,100.0,stable
106.63,26.91,0,608.01,37.87,100.0,stable
362.02,18.16,1,4825.8,277.39,83.71,mild
279.62,5.25,1,845.16,140.89,100.0,stable
161.13,25.03,0,1297.63,83.31,100.0,stable
222.47,10.88,0,1103.81,125.29,100.0,stable
291.78,23.62,0,4030.01,265.77,100.0,stable
115.91,19.06,1,518.23,28.89,100.0,stable
114.53,23.89,0,627.73,41.17,100.0,stable
349.67,16.26,0,4044.4,334.22,100.0,stable
352.72,29.56,0,7250.76,437.05,0.0,severe
175.61,13.15,0,828.73,80.41,100.0,stable
251.02,31.61,0,3902.42,230.72,100.0,stable
277.1,6.83,0,1079.25,186.58,100.0,stable
176.21,17.43,1,1098.87,64.91,100.0,stable
101.24,20.8,0,430.11,30.33,100.0,stable
234.1,13.77,0,1541.53,144.18,100.0,stable
349.35,32.98,0,7849.09,459.29,0.0,severe
128.56,21.62,1,719.36,37.24,100.0,stable
111.44,33.31,0,805.82,47.05,100.0,stable
260.03,7.09,1,985.75,123.48,100.0,stable
292.98,8.84,0,1559.26,212.43,100.0,stable
146.43,20.71,1,895.77,47.5,100.0,stable
357.56,11.27,0,2951.89,325.18,100.0,stable
220.76,31.0,1,2965.34,132.19,100.0,stable
182.25,17.79,1,1198.97,69.85,100.0,stable
125.32,18.27,0,581.6,44.4,100.0,stable
137.66,15.66,1,604.46,38.48,100.0,stable
300.41,26.15,1,4699.79,222.08,90.01,mild
314.51,12.76,0,2582.18,256.56,100.0,stable
289.91,17.63,0,3008.01,235.06,100.0,stable
231.03,29.11,0,3068.53,185.85,100.0,stable
350.51,9.62,1,2426.98,229.91,100.0,stable
307.24,34.96,1,6391.42,277.18,5.43,severe
152.79,29.18,1,1344.85,61.05,100.0,stable
187.03,20.25,0,1430.37,102.46,100.0,stable
286.25,28.94,1,4684.48,213.22,90.78,mild
320.99,9.28,0,1962.24,256.12,100.0,stable
140.18,18.03,0,718.65,55.33,100.0,stable
214.12,22.75,0,2094.88,140.75,100.0,stable
267.98,20.39,0,2956.2,210.89,100.0,stable
224.61,27.02,1,2708.05,126.32,100.0,stable
126.97,13.64,0,449.33,42.34,100.0,stable
275.56,7.53,0,1175.32,185.6,100.0,stable
193.39,27.64,1,2049.91,94.81,100.0,stable
228.55,19.29,1,2038.88,112.78,100.0,stable
361.26,8.94,0,2396.41,323.3,100.0,stable
107.79,26.95,0,622.27,38.74,100.0,stable
254.56,25.26,1,3267.62,156.68,100.0,stable
127.12,9.3,0,308.7,40.18,100.0,stable
219.41,7.43,0,736.03,117.57,100.0,stable
282.27,20.91,1,3359.55,177.17,100.0,stable
203.1,15.77,0,1324.44,111.87,100.0,stable
342.61,8.27,1,1995.1,216.64,100.0,stable
280.88,24.62,1,3883.4,188.36,100.0,stable
313.83,28.0,0,5463.7,335.35,51.81,moderate
158.24,26.79,0,1333.48,83.21,100.0,stable
340.76,18.81,0,4422.56,331.42,100.0,stable
293.06,31.48,1,5299.09,235.23,60.05,mild
103.58,25.72,0,550.07,34.9,100.0,stable
258.48,22.9,0,3071.94,205.7,100.0,stable
255.25,7.7,1,1032.01,119.62,100.0,stable
265.24,25.15,1,3532.69,169.73,100.0,stable
100.03,5.19,0,106.91,24.03,100.0,stable
341.43,15.25,0,3623.13,313.59,100.0,stable
305.01,26.82,0,4959.15,309.34,77.04,mild
100.53,19.06,0,389.9,28.98,100.0,stable
126.47,13.66,0,446.43,42.01,100.0,stable
209.54,16.29,0,1455.31,120.08,100.0,stable
137.51,29.87,0,1112.65,66.85,100.0,stable
287.79,17.43,1,2931.43,173.13,100.0,stable
300.07,23.08,1,4169.68,208.6,100.0,stable
255.67,25.42,1,3315.62,158.55,100.0,stable
172.51,6.87,1,420.85,54.26,100.0,stable
325.38,24.19,0,5125.98,334.21,68.7,mild
326.21,24.0,0,5113.33,334.64,69.33,mild
105.48,26.57,0,587.87,36.81,100.0,stable
107.39,26.77,0,613.81,38.31,100.0,stable
112.81,25.06,0,636.89,40.86,100.0,stable
146.2,12.23,0,534.99,55.04,100.0,stable
313.43,18.93,1,3764.9,210.74,100.0,stable
106.07,25.98,1,582.3,27.59,100.0,stable
346.52,22.7,0,5474.18,368.23,51.29,moderate
304.18,19.29,0,3610.81,266.35,100.0,stable
192.15,22.48,0,1668.17,112.76,100.0,stable
277.59,16.09,0,2523.47,210.07,100.0,stable
294.08,19.11,0,3344.54,248.15,100.0,stable
157.65,17.16,0,866.38,68.95,100.0,stable
111.26,7.63,1,194.26,22.71,100.0,stable
360.18,18.54,0,4872.88,368.52,81.36,mild
243.3,19.9,1,2380.94,129.22,100.0,stable
171.65,16.17,0,969.44,80.42,100.0,stable
338.74,20.69,0,4789.32,338.82,85.53,mild
350.89,17.21,0,4304.93,341.9,100.0,stable
360.92,16.45,0,4357.1,357.15,100.0,stable
178.7,8.9,0,583.94,79.08,100.0,stable
227.07,21.14,1,2196.69,115.14,100.0,stable
213.34,22.1,0,2023.09,138.0,100.0,stable
291.22,9.69,0,1686.08,211.75,100.0,stable
107.05,19.06,0,442.21,32.86,100.0,stable
148.58,34.95,1,1494.1,64.8,100.0,stable
152.2,31.75,0,1440.34,85.06,100.0,stable
128.0,10.56,0,354.73,41.32,100.0,stable
226.64,27.25,0,2778.79,172.27,100.0,stable
105.86,34.65,1,752.76,32.7,100.0,stable
141.22,14.06,0,572.39,52.69,100.0,stable
322.05,31.63,1,6426.44,284.92,3.68,severe
205.08,7.28,1,629.87,76.93,100.0,stable
192.63,7.77,0,592.94,90.89,100.0,stable
312.24,16.51,0,3273.49,267.59,100.0,stable
137.83,13.24,0,514.19,49.6,100.0,stable
200.58,21.27,0,1724.1,120.08,100.0,stable
123.78,18.1,0,562.5,43.2,100.0,stable
235.43,13.95,0,1578.9,146.21,100.0,stable
332.39,30.22,0,6569.47,393.32,0.0,severe
163.12,22.77,0,1216.75,81.71,100.0,stable
133.9,26.16,1,933.96,44.13,100.0,stable
147.28,25.93,1,1120.51,53.14,100.0,stable
236.77,5.94,1,685.64,101.48,100.0,stable
275.21,26.84,0,4040.95,251.97,100.0,stable
154.82,8.36,0,411.68,59.04,100.0,stable
123.27,15.5,0,479.83,41.03,100.0,stable
125.63,33.49,1,1028.92,45.0,100.0,stable
272.75,7.08,0,1082.7,181.12,100.0,stable
192.53,11.35,0,861.85,94.37,100.0,stable
331.52,27.1,0,5914.57,367.47,29.27,severe
185.06,24.45,1,1674.73,81.49,100.0,stable
212.38,23.12,1,2092.21,104.58,100.0,stable
185.45,31.13,1,2100.68,93.53,100.0,stable
326.76,26.27,0,5583.5,351.16,45.83,moderate
246.67,8.59,0,1074.1,150.2,100.0,stable
134.88,31.33,0,1117.61,66.23,100.0,stable
216.66,29.86,1,2761.64,124.45,100.0,stable
219.37,8.05,1,795.83,88.63,100.0,stable
313.37,15.7,0,3139.37,266.04,100.0,stable
110.44,19.36,0,477.67,35.15,100.0,stable
133.91,33.54,0,1170.68,68.25,100.0,stable
239.82,15.01,0,1759.61,154.13,100.0,stable
142.74,25.49,0,1036.13,65.99,100.0,stable
315.46,21.2,1,4251.19,222.48,100.0,stable
208.1,23.73,0,2059.1,135.48,100.0,stable
224.04,24.69,1,2477.17,120.0,100.0,stable
323.81,16.87,0,3596.02,289.53,100.0,stable
279.64,5.39,1,868.53,141.04,100.0,stable
317.64,14.45,0,2974.24,268.1,100.0,stable
293.17,23.23,0,4004.71,266.27,100.0,stable
183.38,20.14,0,1368.03,98.31,100.0,stable
172.79,21.84,1,1312.39,67.56,100.0,stable
104.48,14.78,0,329.05,29.15,100.0,stable
169.81,34.33,1,1921.66,83.62,100.0,stable
106.96,31.07,1,697.61,31.08,100.0,stable
264.09,32.22,0,4393.31,258.5,100.0,stable
165.7,10.49,1,590.62,51.89,100.0,stable
254.93,11.67,0,1553.45,166.15,100.0,stable
321.88,31.12,1,6326.63,281.71,8.67,severe
229.91,34.76,0,3560.81,206.12,100.0,stable
220.39,24.37,0,2367.63,153.85,100.0,stable
204.0,32.46,1,2639.24,116.25,100.0,stable
330.03,22.45,0,4913.9,332.43,79.31,mild
293.09,20.14,0,3494.59,251.12,100.0,stable
204.87,13.3,0,1140.55,109.68,100.0,stable
318.41,32.59,0,6451.26,378.55,2.44,severe
230.17,15.12,1,1632.39,106.66,100.0,stable
144.22,31.63,1,1288.68,57.14,100.0,stable
248.65,14.95,0,1883.94,165.53,100.0,stable
239.52,8.1,0,955.22,140.96,100.0,stable
265.39,17.26,1,2468.81,146.8,100.0,stable
268.89,31.3,0,4437.93,263.08,100.0,stable
318.99,16.86,0,3487.55,280.92,100.0,stable
150.39,29.52,1,1316.55,59.54,100.0,stable
264.81,13.13,1,1882.57,137.11,100.0,stable
151.38,17.3,0,805.31,63.73,100.0,stable
157.61,12.86,0,653.41,64.52,100.0,stable
182.32,27.93,0,1839.46,113.01,100.0,stable
305.66,21.2,0,3992.39,278.54,100.0,stable
301.99,15.37,0,2855.04,245.76,100.0,stable
128.66,22.19,0,738.76,50.28,100.0,stable
132.24,12.79,0,457.24,45.37,100.0,stable
271.23,14.07,0,2113.42,194.39,100.0,stable
263.72,27.35,0,3775.56,233.74,100.0,stable
117.95,13.63,0,387.47,36.53,100.0,stable
236.05,19.89,1,2240.12,121.62,100.0,stable
185.05,31.08,0,2088.99,124.06,100.0,stable
238.52,23.28,1,2656.63,132.32,100.0,stable
335.02,31.36,0,6902.34,408.93,0.0,severe
309.52,14.53,0,2838.93,254.86,100.0,stable
125.82,12.04,0,390.09,40.66,100.0,stable
339.09,31.47,1,7093.09,314.88,0.0,severe
292.94,27.97,1,4754.8,218.98,87.26,mild
236.33,21.6,1,2429.74,125.82,100.0,stable
149.11,18.79,0,846.23,63.44,100.0,stable
204.5,17.99,0,1525.65,117.66,100.0,stable
196.37,24.93,0,1920.51,123.5,100.0,stable
205.87,30.27,0,2524.5,151.06,100.0,stable
167.3,8.01,0,460.81,68.71,100.0,stable
126.41,18.41,1,596.32,33.97,100.0,stable
301.76,5.02,0,941.61,218.47,100.0,stable
358.46,18.71,0,4869.34,366.11,81.53,mild
350.87,17.47,0,4367.46,343.36,100.0,stable
246.63,14.94,0,1853.18,162.85,100.0,stable
130.21,11.13,0,386.83,43.05,100.0,stable
113.55,26.24,0,673.65,42.38,100.0,stable
327.07,33.77,1,7025.62,306.74,0.0,severe
211.25,7.66,0,703.08,109.21,100.0,stable
211.86,7.62,0,703.42,109.79,100.0,stable
