speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index
300.42,22.21,0,4031.17,274.23,100.0
243.01,6.72,0,816.25,143.37,100.0
120.53,28.86,1,828.64,37.75,100.0
104.78,28.27,1,614.4,28.19,100.0
127.12,26.46,1,850.84,40.01,100.0
208.78,5.73,0,513.94,105.06,100.0
347.3,9.65,1,2389.27,225.78,100.0
268.91,11.29,0,1672.71,183.98,100.0
312.48,20.36,0,4013.29,286.58,100.0
223.59,29.44,1,2903.2,131.41,100.0
195.84,10.18,0,801.02,96.3,100.0
128.73,20.38,0,681.84,48.66,100.0
332.12,30.28,0,6572.32,393.23,0.0
307.54,16.21,0,3118.91,258.31,100.0
144.55,18.72,0,792.21,59.54,100.0
235.75,20.09,0,2255.72,162.33,100.0
229.15,25.73,1,2693.05,128.13,100.0
265.65,14.75,1,2122.15,141.27,100.0
350.74,17.92,1,4471.79,259.3,100.0
253.64,27.43,0,3501.26,216.53,100.0
243.16,17.67,1,2120.48,124.1,100.0
113.34,24.92,1,639.46,30.85,100.0
116.67,13.25,0,368.67,35.55,100.0
149.65,32.37,0,1416.65,83.26,100.0
108.6,29.1,0,677.77,41.06,100.0
296.99,32.47,0,5594.89,328.58,45.26
291.68,8.71,0,1522.19,210.26,100.0
136.05,20.65,1,771.27,40.97,100.0
321.56,7.89,1,1677.13,190.16,100.0
141.02,5.76,1,235.75,35.95,100.0
179.81,30.43,0,1934.98,115.61,100.0
165.98,13.44,1,756.48,54.1,100.0
198.66,24.65,0,1944.58,125.7,100.0
167.49,24.09,0,1352.88,88.38,100.0
229.57,31.34,0,3238.31,191.9,100.0
207.96,18.0,1,1578.99,91.29,100.0
361.44,34.48,0,8739.29,506.63,0.0
114.82,16.69,0,447.47,36.3,100.0
137.68,33.12,1,1223.67,53.65,100.0
114.0,34.82,0,876.76,50.73,100.0
265.85,6.06,0,882.25,170.74,100.0
114.44,19.47,0,515.91,37.83,100.0
321.66,11.64,0,2465.4,264.38,100.0
235.66,19.48,0,2188.02,160.42,100.0
239.66,25.96,0,2970.76,187.74,100.0
248.82,6.12,1,779.37,112.22,100.0
145.27,29.04,1,1210.42,55.03,100.0
152.39,9.58,0,456.69,57.92,100.0
184.49,19.01,0,1309.87,97.49,100.0
257.28,19.35,0,2591.49,190.76,100.0
155.68,20.97,1,1025.04,53.96,100.0
130.83,6.25,0,220.21,41.4,100.0
357.08,17.46,0,4518.95,355.52,99.05
105.83,9.6,0,220.55,27.93,100.0
312.71,14.65,0,2922.09,260.64,100.0
308.83,7.13,0,1399.12,232.32,100.0
178.76,20.23,1,1305.54,70.18,100.0
135.94,18.04,1,675.99,39.03,100.0
138.59,19.18,0,745.59,55.19,100.0
284.82,22.61,1,3685.29,186.28,100.0
270.34,9.5,0,1424.86,182.11,100.0
307.43,34.96,0,6398.17,369.97,5.09
348.43,28.81,0,6913.56,420.17,0.0
283.36,16.04,1,2622.08,164.04,100.0
141.3,26.42,1,1049.51,49.39,100.0
164.51,15.96,0,879.1,73.62,100.0
323.18,32.89,0,6700.94,392.36,0.0
155.47,33.44,0,1573.5,91.79,100.0
119.22,34.93,0,961.45,55.6,100.0
286.37,12.47,0,2091.46,211.84,100.0
206.67,8.9,0,781.16,105.77,100.0
343.81,13.57,1,3277.65,232.57,100.0
272.32,12.54,0,1902.51,191.76,100.0
123.96,19.78,1,614.42,33.47,100.0
351.18,6.1,0,1547.95,298.01,100.0
168.52,21.16,0,1211.13,84.59,100.0
189.36,9.4,1,692.31,66.94,100.0
206.6,11.01,0,962.84,108.22,100.0
113.57,6.01,1,159.61,23.36,100.0
231.58,26.85,0,2861.71,178.42,100.0
132.68,9.08,0,328.31,43.67,100.0
206.26,22.63,1,1933.81,97.72,100.0
192.94,31.49,0,2297.11,135.95,100.0
304.8,13.47,0,2556.05,243.35,100.0
312.84,6.28,0,1265.79,236.81,100.0
140.65,19.23,1,770.02,42.67,100.0
197.14,16.68,0,1317.73,106.96,100.0
198.94,18.85,0,1510.55,113.04,100.0
140.12,6.35,0,256.75,47.53,100.0
311.59,16.2,1,3201.02,198.87,100.0
287.42,6.65,0,1129.95,200.44,100.0
150.45,32.71,0,1445.13,84.72,100.0
197.18,19.6,1,1541.21,84.42,100.0
128.04,33.48,0,1068.4,62.31,100.0
266.47,8.35,1,1217.97,131.15,100.0
132.16,16.11,0,572.83,47.64,100.0
361.27,19.22,1,5076.45,281.45,71.18
306.88,34.7,0,6334.22,366.77,8.29
203.41,8.89,0,755.32,102.44,100.0
253.32,27.17,0,3461.58,214.85,100.0
341.51,33.48,0,7601.09,443.31,0.0
246.84,20.88,0,2565.61,180.55,100.0
146.24,33.32,0,1388.17,81.04,100.0
200.36,11.97,0,984.07,103.03,100.0
323.43,13.63,1,2913.5,206.0,100.0
270.72,6.15,0,928.37,177.16,100.0
272.44,23.27,1,3464.23,172.6,100.0
329.71,22.19,0,4850.84,330.16,82.46
336.9,24.65,1,5592.19,271.12,45.39
343.75,31.26,1,7244.78,322.2,0.0
125.14,22.37,1,704.01,35.79,100.0
244.19,10.09,0,1234.82,149.57,100.0
296.24,5.89,0,1063.6,211.73,100.0
300.59,6.73,0,1251.62,219.37,100.0
260.78,23.85,1,3248.42,159.92,100.0
144.2,26.1,0,1080.82,68.16,100.0
311.32,13.98,0,2766.72,255.76,100.0
290.83,28.42,1,4755.56,217.79,87.22
122.83,14.84,1,456.63,30.25,100.0
222.91,24.65,0,2448.4,158.26,100.0
146.1,32.21,0,1344.4,79.11,100.0
189.43,10.88,1,800.3,68.13,100.0
104.79,30.11,0,650.81,39.01,100.0
206.09,5.27,0,461.12,102.06,100.0
245.72,28.48,0,3402.13,207.57,100.0
264.19,12.49,1,1783.48,135.27,100.0
275.82,5.26,0,824.55,182.8,100.0
321.62,5.35,0,1140.05,248.68,100.0
157.1,18.49,0,924.75,70.05,100.0
131.93,8.33,1,297.76,32.14,100.0
325.66,20.04,1,4294.46,232.11,100.0
141.5,29.42,0,1162.21,70.15,100.0
358.31,23.78,1,6117.27,301.55,19.14
323.27,28.37,0,5867.99,358.5,31.6
232.73,20.83,1,2275.85,120.27,100.0
360.08,24.76,0,6415.07,413.84,4.25
125.8,23.67,0,750.74,49.46,100.0
180.31,10.08,0,672.61,81.54,100.0
269.13,16.81,1,2475.03,149.84,100.0
192.75,25.86,1,1914.52,90.9,100.0
346.02,26.09,0,6221.37,392.37,13.93
117.39,10.93,0,308.65,34.9,100.0
245.59,21.82,1,2648.67,136.43,100.0
256.58,7.84,0,1061.04,161.36,100.0
272.97,27.75,0,4099.57,252.44,100.0
167.75,26.73,0,1495.35,93.4,100.0
196.61,28.12,1,2152.79,98.95,100.0
323.58,8.77,1,1886.5,194.19,100.0
151.66,14.51,1,680.66,45.88,100.0
319.12,14.38,0,2987.86,270.32,100.0
249.1,10.05,1,1279.7,116.68,100.0
301.98,6.24,0,1171.44,220.58,100.0
289.11,25.47,0,4247.48,270.58,100.0
154.99,22.83,1,1101.4,55.4,100.0
250.74,16.54,1,2114.75,129.48,100.0
329.95,15.89,1,3520.87,221.85,100.0
214.51,13.85,0,1301.04,121.19,100.0
356.15,8.45,0,2201.85,312.67,100.0
219.84,14.04,0,1384.84,127.64,100.0
137.84,22.24,0,849.63,57.76,100.0
203.2,5.5,0,467.65,99.36,100.0
352.2,9.63,0,2451.3,309.52,100.0
184.73,19.02,0,1313.97,97.76,100.0
330.05,10.75,0,2400.75,275.32,100.0
333.53,10.48,1,2391.48,210.21,100.0
192.8,15.53,0,1176.15,100.44,100.0
122.06,16.26,1,493.03,30.55,100.0
292.01,12.64,0,2205.38,220.8,100.0
182.55,8.98,1,614.84,61.94,100.0
307.47,20.6,0,3929.96,278.71,100.0
217.3,21.99,0,2088.72,142.86,100.0
228.6,15.15,0,1614.11,140.36,100.0
306.15,30.95,1,5695.06,253.97,40.25
201.33,30.71,0,2445.49,145.73,100.0
217.43,34.34,0,3150.93,182.81,100.0
199.69,21.01,0,1689.08,118.45,100.0
197.35,25.02,1,1946.44,93.72,100.0
239.38,34.32,1,3816.68,166.1,100.0
314.33,31.2,0,6047.89,358.81,22.61
195.87,28.72,1,2178.24,99.39,100.0
238.93,30.35,0,3408.17,203.78,100.0
277.74,23.41,0,3621.66,239.85,100.0
171.4,31.49,0,1813.01,107.3,100.0
173.54,31.25,0,1845.78,109.47,100.0
347.35,22.82,0,5529.54,370.91,48.52
291.74,15.42,0,2673.65,229.55,100.0
252.95,19.86,1,2568.91,139.59,100.0
271.65,5.1,0,774.7,177.13,100.0
107.76,34.05,0,768.29,44.65,100.0
263.8,14.97,1,2124.04,139.79,100.0
235.02,20.68,0,2305.16,163.09,100.0
244.62,30.08,0,3544.19,212.47,100.0
195.25,10.13,0,792.54,95.66,100.0
121.59,32.16,0,929.91,54.74,100.0
151.23,10.09,0,473.43,57.36,100.0
351.95,8.3,1,2113.72,228.69,100.0
208.31,26.38,1,2277.8,107.26,100.0
223.67,17.1,0,1738.09,138.66,100.0
113.97,15.74,1,416.35,26.41,100.0
109.96,18.6,0,455.58,34.38,100.0
290.05,17.79,1,3036.53,176.93,100.0
242.6,6.99,0,846.52,143.19,100.0
234.81,6.22,0,705.95,133.34,100.0
164.43,17.54,0,962.74,75.49,100.0
297.36,7.8,0,1418.47,216.65,100.0
144.58,11.97,0,512.11,53.64,100.0
150.33,30.61,0,1359.69,81.1,100.0
222.09,12.77,1,1287.69,95.95,100.0
175.86,32.67,0,1972.56,115.68,100.0
165.58,18.25,1,1014.36,58.12,100.0
270.99,22.55,0,3327.14,224.56,100.0
272.51,11.8,0,1794.39,190.16,100.0
318.5,5.57,0,1162.6,244.22,100.0
210.69,18.44,0,1659.41,125.9,100.0
119.37,24.03,0,685.49,44.83,100.0
172.52,10.79,0,658.21,75.26,100.0
359.7,32.51,1,8216.09,361.78,0.0
258.01,10.65,0,1453.81,168.05,100.0
288.08,27.5,1,4528.34,209.82,98.58
101.95,22.42,0,468.43,31.71,100.0
237.32,6.76,0,783.77,136.79,100.0
109.95,18.62,1,455.99,25.79,100.0
250.85,8.98,0,1159.88,155.93,100.0
344.0,15.7,0,3784.42,320.61,100.0
356.63,20.4,0,5239.28,373.61,63.04
243.25,15.26,1,1840.1,119.39,100.0
221.42,12.75,0,1278.13,127.14,100.0
350.43,18.56,0,4618.96,349.0,94.05
278.51,23.5,0,3654.85,241.59,100.0
117.2,31.14,0,839.34,49.82,100.0
223.42,22.33,1,2240.46,114.0,100.0
163.66,12.54,0,687.37,69.27,100.0
224.5,33.03,1,3245.59,142.39,100.0
220.7,10.31,0,1029.64,122.47,100.0
254.27,12.55,1,1659.76,125.4,100.0
194.54,8.26,0,642.63,93.13,100.0
143.53,23.44,1,968.42,48.07,100.0
233.49,9.56,0,1070.23,135.94,100.0
320.0,8.41,0,1770.2,252.34,100.0
275.96,28.65,0,4313.68,262.68,100.0
189.67,26.38,0,1888.73,118.58,100.0
347.91,31.2,1,7408.37,329.65,0.0
341.74,21.97,1,5161.92,264.9,66.9
155.48,12.72,0,628.81,62.66,100.0
110.45,27.09,0,656.4,40.78,100.0
296.45,19.26,0,3424.69,252.85,100.0
319.32,19.34,0,3990.08,293.8,100.0
356.48,10.79,1,2809.88,241.0,100.0
335.81,27.56,0,6164.89,380.57,16.76
259.14,30.96,0,4081.78,242.68,100.0
240.46,17.5,0,2054.48,161.35,100.0
107.38,11.27,0,266.2,29.33,100.0
165.36,9.19,0,516.11,67.92,100.0
221.8,8.72,0,881.02,121.59,100.0
266.55,14.83,0,2149.14,189.9,100.0
247.67,28.77,1,3488.04,159.07,100.0
296.8,32.5,0,5591.93,328.34,45.4
174.14,29.05,0,1739.82,105.45,100.0
249.71,16.38,0,2077.62,170.79,100.0
123.36,24.04,0,732.44,47.89,100.0
209.62,9.07,0,818.65,109.0,100.0
298.79,27.68,0,4900.27,302.02,79.99
283.75,25.02,1,4023.84,193.76,100.0
362.52,18.98,0,5050.55,376.26,72.47
173.64,27.67,0,1654.14,101.97,100.0
232.02,26.23,1,2811.25,132.68,100.0
187.33,31.98,0,2196.14,129.45,100.0
216.76,19.8,0,1880.47,136.51,100.0
327.09,29.41,0,6207.33,374.74,14.63
281.32,23.57,0,3738.36,246.79,100.0
333.85,26.31,1,5836.82,275.14,33.16
153.93,9.43,1,458.5,44.25,100.0
331.44,15.2,1,3402.79,221.45,100.0
115.84,11.84,1,325.24,25.78,100.0
335.48,8.59,0,1985.53,277.81,100.0
187.2,20.58,1,1455.26,77.45,100.0
183.37,9.47,0,653.29,83.75,100.0
235.7,11.21,0,1275.86,141.2,100.0
349.28,19.42,0,4793.23,352.04,85.34
112.66,22.25,0,567.89,38.6,100.0
193.34,12.47,0,953.87,96.57,100.0
326.99,8.94,1,1964.18,198.66,100.0
204.95,27.81,0,2315.72,142.48,100.0
152.78,27.05,0,1253.94,77.96,100.0
212.57,12.14,1,1122.44,87.16,100.0
202.17,26.91,1,2185.44,102.11,100.0
342.59,11.71,0,2813.57,300.17,100.0
301.91,23.77,1,4341.43,214.05,100.0
233.86,26.06,0,2838.65,179.11,100.0
361.92,15.39,1,4108.0,264.85,100.0
223.3,12.95,1,1320.72,97.25,100.0
115.43,22.54,1,603.51,30.56,100.0
169.5,6.13,0,362.64,69.44,100.0
215.56,34.38,0,3099.92,179.81,100.0
141.58,6.65,1,274.07,36.48,100.0
351.1,32.89,0,7910.28,463.14,0.0
303.21,34.78,0,6196.04,358.62,15.2
171.1,8.7,1,523.2,54.26,100.0
256.56,21.78,0,2885.62,198.37,100.0
291.18,25.67,0,4339.61,275.55,100.0
349.44,29.12,0,7021.43,425.23,0.0
333.63,6.44,1,1474.01,202.23,100.0
236.53,15.97,0,1818.55,152.21,100.0
305.28,11.54,1,2202.7,178.39,100.0
248.97,31.61,1,3838.94,170.22,100.0
246.47,34.16,1,4030.21,175.55,100.0
130.41,24.4,0,830.0,53.9,100.0
133.43,23.72,0,846.08,55.68,100.0
240.33,18.56,1,2172.53,123.11,100.0
171.25,11.25,1,675.69,55.93,100.0
105.57,11.04,1,252.21,21.2,100.0
291.55,17.84,0,3076.21,238.55,100.0
108.61,9.29,1,225.04,22.0,100.0
257.75,16.27,0,2198.95,181.63,100.0
242.89,25.63,0,3014.66,191.56,100.0
356.74,31.5,1,7857.11,348.71,0.0
228.32,21.61,0,2268.13,156.59,100.0
116.85,21.15,0,582.19,40.67,100.0
246.2,10.78,0,1339.9,153.26,100.0
322.89,29.27,1,6022.65,273.11,23.87
364.17,22.6,1,6020.54,304.43,23.97
214.04,33.7,0,3003.06,174.9,100.0
184.88,24.47,0,1672.48,108.47,100.0
340.26,22.86,0,5314.85,356.19,59.26
150.68,13.73,0,636.74,59.7,100.0
263.09,23.15,1,3215.24,160.59,100.0
207.51,25.0,1,2150.02,103.57,100.0
110.89,13.71,0,344.37,32.32,100.0
192.03,6.78,0,514.3,89.57,100.0
170.29,25.57,1,1478.64,70.54,100.0
281.81,19.99,0,3207.68,231.53,100.0
351.43,16.71,0,4194.95,340.08,100.0
171.03,26.53,0,1543.8,96.71,100.0
315.04,27.09,1,5340.22,248.86,57.99
114.67,14.72,0,394.86,35.09,100.0
242.6,6.74,1,816.2,107.18,100.0
118.7,11.19,0,322.91,35.8,100.0
347.52,32.67,0,7702.2,451.68,0.0
303.08,13.82,0,2593.24,241.85,100.0
274.36,9.55,0,1475.13,187.66,100.0
318.33,31.19,1,6200.55,275.93,14.97
271.59,6.16,0,935.03,178.32,100.0
356.77,29.23,1,7343.75,333.17,0.0
289.2,28.24,1,4675.35,214.59,91.23
345.03,21.99,0,5266.56,360.19,61.67
237.04,24.09,0,2709.77,177.02,100.0
131.02,9.96,1,350.65,32.24,100.0
239.97,22.0,1,2548.48,130.69,100.0
133.62,21.29,0,766.0,53.32,100.0
257.01,10.36,0,1403.59,166.19,100.0
227.86,27.26,0,2809.43,174.16,100.0
264.98,6.1,0,880.96,169.66,100.0
102.66,15.65,1,336.0,21.4,100.0
151.63,24.52,1,1127.51,54.79,100.0
230.2,29.0,1,3035.7,138.07,100.0
351.88,22.02,1,5485.59,281.15,50.72
201.66,32.59,1,2588.19,113.9,100.0
212.46,16.02,1,1471.77,92.18,100.0
289.39,33.97,0,5528.88,321.47,48.56
260.01,11.92,0,1649.24,173.37,100.0
179.22,19.42,0,1261.62,92.67,100.0
208.87,32.53,1,2771.36,122.02,100.0
157.69,21.5,0,1076.66,74.54,100.0
356.0,24.21,1,6141.44,300.17,17.93
134.62,32.59,0,1153.18,67.67,100.0
198.54,33.3,0,2557.21,149.31,100.0
106.85,11.67,1,272.73,21.89,100.0
158.77,28.77,0,1433.44,87.16,100.0
306.82,33.71,0,6173.65,359.52,16.32
153.31,6.14,0,297.09,56.81,100.0
121.22,20.07,1,595.71,32.17,100.0
225.73,30.29,0,3036.2,181.66,100.0
102.64,17.59,0,376.08,29.44,100.0
122.46,19.68,0,596.79,43.48,100.0
314.02,33.66,0,6458.01,376.2,2.1
304.44,25.51,1,4716.59,225.21,89.17
342.51,23.58,0,5545.2,365.96,47.74
326.45,28.37,0,5982.67,365.53,25.87
281.04,28.78,1,4493.04,204.88,100.0
113.87,28.32,1,726.67,33.32,100.0
307.45,12.12,0,2344.31,243.06,100.0
324.06,5.14,0,1111.04,252.13,100.0
311.76,21.75,0,4254.61,292.72,100.0
234.75,6.36,1,721.13,100.06,100.0
161.72,5.05,0,271.94,62.76,100.0
324.01,34.86,0,7090.22,410.19,0.0
292.7,22.42,1,3860.22,196.0,100.0
359.9,25.72,1,6640.63,316.01,0.0
141.26,34.66,1,1340.75,58.24,100.0
159.8,17.31,1,897.97,53.28,100.0
156.13,31.52,0,1505.53,89.08,100.0
310.02,26.77,0,5114.41,319.26,69.28
149.53,14.51,0,661.77,59.47,100.0
117.66,7.53,0,214.29,33.84,100.0
364.62,24.01,1,6392.74,313.67,5.36
106.58,34.38,0,757.83,43.96,100.0
321.34,21.63,0,4496.65,310.3,100.0
196.82,33.65,0,2536.09,147.75,100.0
323.03,7.38,1,1583.23,191.03,100.0
246.97,33.05,0,3930.52,229.88,100.0
338.93,33.15,1,7422.66,325.37,0.0
345.44,16.86,0,4089.79,329.43,100.0
102.41,7.99,0,172.26,25.74,100.0
119.98,33.94,0,949.67,55.23,100.0
166.35,31.33,0,1699.88,100.74,100.0
277.37,33.78,1,5054.24,220.66,72.29
335.39,13.52,0,3107.94,294.88,100.0
221.88,14.42,0,1448.97,130.78,100.0
260.85,19.93,0,2740.32,198.15,100.0
149.95,22.48,1,1015.85,51.5,100.0
313.32,22.59,0,4456.34,300.46,100.0
356.34,11.34,0,2951.29,323.28,100.0
171.18,5.87,0,353.99,70.69,100.0
231.13,32.71,0,3410.92,199.97,100.0
122.82,27.36,1,819.19,38.03,100.0
248.17,8.56,0,1082.79,151.98,100.0
233.24,23.5,1,2563.11,127.07,100.0
138.28,10.73,0,420.79,48.32,100.0
217.15,6.21,0,602.49,114.03,100.0
188.54,10.14,1,739.7,66.91,100.0
238.29,26.73,1,3016.98,141.33,100.0
255.2,19.8,1,2606.7,141.91,100.0
102.25,13.72,1,293.01,20.61,100.0
301.67,27.45,1,4955.96,229.81,77.2
288.95,19.29,0,3258.28,240.34,100.0
197.07,15.91,0,1257.92,105.56,100.0
114.03,7.32,0,195.78,31.72,100.0
300.06,8.55,0,1581.13,222.16,100.0
353.12,13.12,1,3343.45,243.76,100.0
163.64,13.12,0,718.01,69.8,100.0
185.73,11.34,0,801.8,87.83,100.0
148.71,8.06,1,366.47,40.74,100.0
252.89,23.52,1,3014.93,149.43,100.0
141.03,19.73,0,793.54,57.72,100.0
194.39,24.05,1,1819.42,89.21,100.0
284.71,19.23,0,3155.08,233.12,100.0
248.43,23.12,0,2862.95,190.8,100.0
202.41,30.83,1,2480.72,110.75,100.0
211.37,6.56,1,603.46,81.25,100.0
248.96,21.77,0,2715.91,186.75,100.0
101.55,13.84,0,291.42,27.16,100.0
120.81,10.87,0,325.1,36.94,100.0
333.53,13.31,1,3025.34,218.05,100.0
120.64,31.04,1,886.7,39.51,100.0
287.3,30.82,0,4996.12,297.43,75.19
343.81,8.54,0,2073.86,291.64,100.0
171.73,31.79,0,1835.53,108.37,100.0
198.18,27.35,0,2131.68,131.98,100.0
250.76,5.98,1,774.36,113.87,100.0
333.65,27.73,0,6120.24,376.97,18.99
349.6,5.45,1,1371.71,220.52,100.0
295.98,18.65,1,3309.92,187.02,100.0
122.95,12.82,0,396.25,39.24,100.0
277.33,21.31,0,3302.36,229.75,100.0
208.73,29.67,0,2548.42,153.42,100.0
224.74,6.44,0,669.58,122.35,100.0
113.02,14.51,0,378.16,33.98,100.0
150.63,18.74,0,861.26,64.68,100.0
309.49,28.7,0,5434.62,330.73,53.27
220.3,17.0,0,1676.96,134.3,100.0
179.94,8.49,0,565.12,79.85,100.0
201.77,6.45,1,540.44,73.97,100.0
326.42,23.39,0,4997.13,331.12,75.14
298.48,6.78,0,1242.6,216.4,100.0
172.16,29.61,0,1730.44,104.24,100.0
131.14,29.44,0,998.82,60.28,100.0
166.78,34.8,0,1875.78,108.55,100.0
344.0,19.41,0,4647.46,341.43,92.63
254.12,15.71,1,2065.66,131.23,100.0
241.37,33.76,0,3825.79,222.72,100.0
258.04,29.05,0,3820.63,231.56,100.0
197.0,12.1,1,960.89,74.82,100.0
313.88,29.78,0,5781.82,347.68,35.91
238.67,30.76,0,3441.98,205.02,100.0
130.94,30.84,0,1038.32,61.8,100.0
134.2,29.96,0,1062.66,63.79,100.0
242.27,14.02,1,1680.16,116.23,100.0
348.19,14.99,0,3705.56,324.83,100.0
181.71,31.66,0,2047.62,121.01,100.0
330.43,12.46,0,2783.18,282.02,100.0
302.49,17.67,0,3280.77,256.04,100.0
165.67,7.47,0,421.65,67.05,100.0
109.63,27.08,1,646.56,30.13,100.0
126.99,21.93,1,711.64,36.55,100.0
293.05,25.56,0,4377.75,278.49,100.0
152.91,14.51,0,692.0,62.19,100.0
198.39,26.73,1,2091.74,97.98,100.0
232.95,21.73,0,2373.78,163.39,100.0
292.25,34.34,1,5693.0,247.72,40.35
130.01,5.13,0,178.51,40.58,100.0
207.69,24.66,0,2126.69,137.43,100.0
228.54,11.99,0,1281.99,134.08,100.0
243.32,9.19,0,1116.91,147.04,100.0
316.87,21.95,0,4434.66,303.57,100.0
145.49,16.75,1,720.66,43.75,100.0
314.08,20.42,0,4066.41,289.85,100.0
283.61,12.69,0,2087.44,208.41,100.0
247.31,28.16,0,3410.64,208.91,100.0
285.37,24.16,1,3938.5,192.69,100.0
209.18,22.49,0,1977.69,133.66,100.0
136.68,26.33,1,978.89,46.13,100.0
276.43,27.76,0,4204.86,258.9,100.0
239.04,21.69,0,2494.97,171.9,100.0
269.43,9.08,0,1352.98,180.08,100.0
189.57,12.87,1,945.6,70.01,100.0
340.32,8.09,0,1926.56,284.53,100.0
255.65,9.9,0,1328.1,163.58,100.0
122.63,7.34,0,227.13,36.7,100.0
219.2,20.86,0,2021.76,142.34,100.0
300.43,26.25,0,4716.53,296.73,89.17
310.45,9.38,0,1855.43,239.83,100.0
231.07,6.38,0,701.41,129.29,100.0
337.11,18.66,0,4295.8,323.52,100.0
170.93,34.11,0,1935.66,112.46,100.0
208.81,23.02,0,2014.5,134.54,100.0
338.13,29.36,0,6623.1,400.06,0.0
337.51,11.06,1,2581.89,216.74,100.0
281.71,32.81,0,5081.27,297.68,70.94
327.63,18.05,0,3929.97,302.36,100.0
123.52,13.97,0,435.21,40.26,100.0
329.22,20.7,0,4526.51,320.12,98.67
184.96,28.93,0,1955.25,118.67,100.0
147.26,28.64,0,1227.88,74.78,100.0
163.43,16.49,0,895.92,73.29,100.0
210.76,10.28,1,936.24,83.74,100.0
166.57,9.42,0,536.63,69.07,100.0
184.95,13.12,1,917.08,66.87,100.0
135.77,32.86,1,1181.88,51.91,100.0
178.49,11.39,1,743.5,60.87,100.0
251.66,23.78,0,3017.48,198.33,100.0
217.09,12.8,1,1233.56,91.72,100.0
191.88,30.01,0,2175.97,130.54,100.0
297.81,25.76,1,4554.0,216.56,97.3
336.78,30.53,0,6808.36,406.38,0.0
300.55,18.7,1,3420.97,192.99,100.0
187.98,22.24,0,1579.95,107.42,100.0
297.28,11.99,0,2169.37,226.86,100.0
140.27,8.56,0,346.16,48.56,100.0
134.53,31.75,1,1125.35,49.84,100.0
191.59,13.53,0,1014.47,96.23,100.0
314.04,26.94,1,5279.79,246.56,61.01
165.28,11.31,0,633.0,69.52,100.0
116.76,17.22,0,476.97,37.87,100.0
134.9,34.65,0,1222.69,70.82,100.0
327.57,8.2,0,1808.83,263.88,100.0
267.95,11.96,1,1757.44,138.17,100.0
167.1,27.02,0,1498.85,93.22,100.0
247.15,8.26,0,1036.64,150.3,100.0
239.81,30.41,1,3439.72,154.16,100.0
273.69,5.74,0,885.4,180.55,100.0
161.79,20.08,0,1061.96,76.44,100.0
329.07,16.3,0,3591.37,296.21,100.0
181.98,8.86,0,602.79,81.97,100.0
283.94,24.32,0,3922.69,255.13,100.0
104.27,33.94,0,717.24,41.71,100.0
198.75,22.67,0,1799.2,121.09,100.0
193.2,10.98,1,840.28,70.96,100.0
244.02,7.94,0,972.23,146.09,100.0
119.28,29.01,1,815.09,37.07,100.0
309.38,30.43,0,5727.36,342.21,38.63
157.71,23.32,0,1163.29,77.19,100.0
279.42,5.24,0,842.07,187.56,100.0
312.85,7.93,0,1596.09,240.1,100.0
248.9,25.74,0,3179.06,201.62,100.0
296.33,13.92,0,2495.68,231.52,100.0
275.39,13.31,0,2063.7,198.23,100.0
194.22,16.28,0,1249.13,103.14,100.0
314.35,29.0,0,5660.89,343.29,41.96
178.1,28.66,0,1797.44,109.44,100.0
251.37,12.86,1,1661.36,123.08,100.0
297.53,27.7,1,4862.21,224.7,81.89
200.42,13.16,1,1080.63,78.57,100.0
180.23,10.27,0,684.46,81.64,100.0
221.73,32.31,0,3104.54,182.54,100.0
316.76,17.88,0,3640.08,281.81,100.0
346.43,23.79,1,5720.24,281.92,38.99
244.45,9.57,0,1174.31,149.01,100.0
275.29,8.15,0,1269.24,186.28,100.0
339.37,27.39,0,6259.18,387.32,12.04
126.11,27.61,1,871.05,40.3,100.0
161.5,24.87,1,1296.18,62.58,100.0
287.86,18.41,1,3092.25,176.16,100.0
318.29,30.85,1,6138.14,273.98,18.09
327.11,6.8,1,1496.67,194.95,100.0
210.0,28.99,0,2525.09,153.16,100.0
123.68,13.34,0,416.86,39.99,100.0
216.01,32.16,1,2934.65,129.56,100.0
161.14,11.08,1,589.41,49.42,100.0
177.17,8.65,1,557.85,58.15,100.0
304.65,14.12,0,2675.77,245.44,100.0
120.01,14.65,1,430.29,28.79,100.0
319.31,24.71,0,5036.2,325.15,73.19
213.33,9.64,0,900.81,113.58,100.0
257.96,14.09,0,1913.9,175.88,100.0
123.76,23.16,0,711.86,47.39,100.0
189.4,13.56,0,993.98,94.09,100.0
123.77,16.9,0,526.3,42.32,100.0
354.81,8.95,0,2313.98,311.88,100.0
313.92,8.34,0,1689.12,242.68,100.0
221.8,27.23,0,2659.78,164.94,100.0
159.25,7.0,0,364.96,61.71,100.0
347.37,33.97,0,7965.61,463.16,0.0
191.32,26.3,1,1915.82,90.33,100.0
142.66,28.54,1,1148.97,52.54,100.0
249.24,19.55,0,2456.61,179.68,100.0
350.1,11.6,0,2911.79,313.06,100.0
101.02,33.05,1,657.47,28.84,100.0
163.1,34.32,0,1771.95,102.82,100.0
348.69,34.15,0,8065.15,468.43,0.0
145.34,15.31,1,659.0,42.66,100.0
130.01,16.01,0,550.71,46.02,100.0
251.1,14.82,0,1905.06,168.48,100.0
328.39,9.06,0,2007.04,267.47,100.0
226.43,23.26,1,2392.56,119.22,100.0
363.56,27.97,1,7323.37,337.28,0.0
